price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,price_per_sqm
1890000,apartment,exterior,4,289.0,True,False,Goya,Salamanca,6539.7923875432525
2333000,apartment,exterior,6,376.0,True,False,Goya,Salamanca,6204.787234042553
790000,apartment,exterior,3,220.0,True,False,Goya,Salamanca,3590.909090909091
945000,house,exterior,5,231.0,False,False,Guindalera,Salamanca,4090.909090909091
455000,apartment,interior,2,62.0,True,False,Goya,Salamanca,7338.709677419355
2400000,apartment,exterior,6,282.0,True,True,Recoletos,Salamanca,8510.63829787234
690000,apartment,interior,1,94.0,True,False,Recoletos,Salamanca,7340.425531914893
2500000,apartment,exterior,5,289.0,True,True,Recoletos,Salamanca,8650.519031141868
800000,apartment,interior,2,117.0,True,False,Castellana,Salamanca,6837.606837606838
1138000,apartment,exterior,4,175.0,True,False,Fuente del Berro,Salamanca,6502.857142857143
1225000,apartment,exterior,4,142.0,True,False,Goya,Salamanca,8626.760563380281
1075000,house,exterior,4,179.0,False,False,Fuente del Berro,Salamanca,6005.586592178771
540000,apartment,exterior,1,84.0,False,False,Goya,Salamanca,6428.571428571428
9600000,apartment,exterior,5,712.0,True,True,Recoletos,Salamanca,13483.14606741573
650000,apartment,exterior,2,93.0,True,False,Goya,Salamanca,6989.247311827957
3000000,apartment,exterior,5,342.0,True,True,Recoletos,Salamanca,8771.929824561403
420000,apartment,exterior,3,83.0,True,False,Guindalera,Salamanca,5060.240963855422
459000,apartment,exterior,2,66.0,True,False,Lista,Salamanca,6954.545454545455
455000,apartment,interior,3,80.0,True,False,Goya,Salamanca,5687.5
920000,apartment,exterior,4,186.0,True,False,Guindalera,Salamanca,4946.236559139785
260000,apartment,interior,1,53.0,True,False,Guindalera,Salamanca,4905.66037735849
1475000,apartment,exterior,3,206.0,True,False,Goya,Salamanca,7160.194174757282
472500,apartment,exterior,2,105.0,True,False,Guindalera,Salamanca,4500.0
1100000,apartment,exterior,3,127.0,True,False,Goya,Salamanca,8661.417322834646
520000,apartment,exterior,4,113.0,True,False,Guindalera,Salamanca,4601.769911504425
625000,apartment,exterior,3,109.0,True,False,Guindalera,Salamanca,5733.94495412844
379000,apartment,exterior,3,81.0,True,False,Guindalera,Salamanca,4679.0123456790125
400000,apartment,exterior,2,66.0,False,False,Fuente del Berro,Salamanca,6060.606060606061
1995000,apartment,exterior,4,274.0,True,True,Castellana,Salamanca,7281.021897810219
799000,apartment,exterior,4,152.0,True,False,Goya,Salamanca,5256.578947368421
895000,apartment,exterior,3,134.0,True,False,Lista,Salamanca,6679.104477611941
590000,apartment,interior,2,106.0,True,False,Lista,Salamanca,5566.037735849057
1550000,apartment,exterior,3,155.0,True,False,Castellana,Salamanca,10000.0
557500,apartment,exterior,4,98.0,True,False,Goya,Salamanca,5688.775510204082
420000,apartment,interior,2,52.0,True,False,Castellana,Salamanca,8076.923076923077
1390000,apartment,exterior,3,170.0,True,False,Fuente del Berro,Salamanca,8176.470588235294
440000,apartment,exterior,2,176.0,True,False,Guindalera,Salamanca,2500.0
1390000,apartment,exterior,4,169.0,True,False,Castellana,Salamanca,8224.852071005917
1500000,apartment,exterior,5,303.0,True,True,Goya,Salamanca,4950.495049504951
4200000,apartment,exterior,6,471.0,True,True,Recoletos,Salamanca,8917.197452229299
3450000,apartment,exterior,4,459.0,True,True,Recoletos,Salamanca,7516.339869281046
1000000,apartment,interior,3,134.0,True,False,Castellana,Salamanca,7462.686567164179
765000,apartment,exterior,4,145.0,True,False,Castellana,Salamanca,5275.862068965517
980000,apartment,exterior,2,158.0,True,True,Lista,Salamanca,6202.53164556962
395000,apartment,interior,2,78.0,True,False,Goya,Salamanca,5064.102564102564
715000,apartment,exterior,3,127.0,True,False,Goya,Salamanca,5629.921259842519
520000,apartment,exterior,3,110.0,True,False,Fuente del Berro,Salamanca,4727.272727272727
1080000,apartment,exterior,3,129.0,True,False,Recoletos,Salamanca,8372.093023255815
595000,apartment,exterior,4,115.0,True,False,Guindalera,Salamanca,5173.913043478261
470000,apartment,interior,3,81.0,True,True,Guindalera,Salamanca,5802.469135802469
645000,apartment,interior,3,122.0,True,False,Lista,Salamanca,5286.88524590164
8950000,apartment,exterior,4,720.0,True,True,Recoletos,Salamanca,12430.555555555555
6116000,apartment,exterior,4,400.0,True,True,Lista,Salamanca,15290.0
600000,apartment,exterior,2,104.0,True,True,Fuente del Berro,Salamanca,5769.2307692307695
285000,apartment,exterior,2,46.0,True,False,Lista,Salamanca,6195.652173913043
525000,apartment,interior,3,87.0,True,False,Lista,Salamanca,6034.482758620689
3995000,apartment,exterior,4,487.0,True,True,Recoletos,Salamanca,8203.285420944558
1700000,apartment,exterior,3,200.0,True,False,Goya,Salamanca,8500.0
297999,apartment,exterior,1,202.0,False,False,Guindalera,Salamanca,1475.2425742574258
385000,apartment,interior,3,78.0,True,False,Lista,Salamanca,4935.897435897436
292500,apartment,interior,2,36.0,True,False,Goya,Salamanca,8125.0
1200000,apartment,exterior,5,195.0,True,False,Castellana,Salamanca,6153.846153846154
1250000,apartment,exterior,3,131.0,True,False,Goya,Salamanca,9541.984732824427
448700,apartment,interior,4,93.0,True,False,Goya,Salamanca,4824.731182795699
4450000,apartment,exterior,8,530.0,True,False,Recoletos,Salamanca,8396.22641509434
729000,apartment,exterior,2,92.0,True,False,Goya,Salamanca,7923.913043478261
1120000,apartment,exterior,2,150.0,True,False,Castellana,Salamanca,7466.666666666667
1199000,apartment,exterior,6,168.0,True,True,Goya,Salamanca,7136.9047619047615
6200000,apartment,exterior,4,375.0,True,False,Recoletos,Salamanca,16533.333333333332
1030000,apartment,exterior,4,143.0,True,True,Castellana,Salamanca,7202.797202797203
1900000,apartment,exterior,6,239.0,True,False,Castellana,Salamanca,7949.79079497908
2550000,apartment,exterior,4,220.0,True,True,Recoletos,Salamanca,11590.90909090909
450000,apartment,exterior,3,95.0,False,False,Guindalera,Salamanca,4736.8421052631575
1090000,apartment,exterior,2,130.0,True,False,Goya,Salamanca,8384.615384615385
1150000,apartment,exterior,6,211.0,True,False,Recoletos,Salamanca,5450.236966824645
1150000,apartment,exterior,6,204.0,True,False,Recoletos,Salamanca,5637.254901960784
299000,apartment,interior,3,67.0,True,False,Guindalera,Salamanca,4462.686567164179
435000,apartment,exterior,3,85.0,True,False,Guindalera,Salamanca,5117.64705882353
309000,apartment,exterior,1,63.0,True,False,Goya,Salamanca,4904.761904761905
299900,apartment,exterior,3,63.0,True,False,Fuente del Berro,Salamanca,4760.31746031746
3000000,apartment,exterior,5,306.0,True,True,Goya,Salamanca,9803.921568627451
585000,apartment,exterior,3,179.0,True,False,Guindalera,Salamanca,3268.1564245810055
1450000,apartment,exterior,3,154.0,True,False,Goya,Salamanca,9415.584415584415
449000,apartment,exterior,2,80.0,True,False,Lista,Salamanca,5612.5
650000,apartment,exterior,6,165.0,True,True,Guindalera,Salamanca,3939.3939393939395
2350000,apartment,exterior,4,300.0,True,False,Recoletos,Salamanca,7833.333333333333
360000,apartment,exterior,2,90.0,True,False,Guindalera,Salamanca,4000.0
1180000,apartment,exterior,3,158.0,True,False,Castellana,Salamanca,7468.354430379747
745000,apartment,exterior,2,115.0,True,False,Recoletos,Salamanca,6478.260869565217
349000,apartment,interior,1,57.0,True,True,Lista,Salamanca,6122.80701754386
925000,apartment,exterior,2,108.0,True,False,Lista,Salamanca,8564.814814814816
669000,apartment,exterior,2,103.0,True,False,Goya,Salamanca,6495.145631067961
1530000,apartment,exterior,5,271.0,True,True,Castellana,Salamanca,5645.756457564576
995000,apartment,exterior,6,231.0,True,False,Goya,Salamanca,4307.359307359307
1950000,apartment,exterior,3,176.0,True,False,Recoletos,Salamanca,11079.545454545454
448700,apartment,exterior,2,86.0,False,False,Goya,Salamanca,5217.441860465116
2200000,apartment,exterior,4,346.0,True,False,Castellana,Salamanca,6358.381502890174
495000,apartment,exterior,1,75.0,True,False,Goya,Salamanca,6600.0
1080000,apartment,exterior,3,121.0,True,False,Goya,Salamanca,8925.619834710744
950000,apartment,exterior,2,108.0,True,False,Lista,Salamanca,8796.296296296296
799000,apartment,exterior,3,173.0,True,True,Guindalera,Salamanca,4618.49710982659
1500000,apartment,exterior,4,230.0,True,False,Castellana,Salamanca,6521.739130434783
660000,apartment,interior,2,72.0,True,False,Recoletos,Salamanca,9166.666666666666
925000,apartment,exterior,2,105.0,True,False,Goya,Salamanca,8809.52380952381
2300000,apartment,exterior,4,335.0,True,False,Castellana,Salamanca,6865.671641791045
695000,apartment,exterior,4,116.0,True,False,Lista,Salamanca,5991.379310344828
925000,apartment,exterior,2,110.0,True,False,Lista,Salamanca,8409.09090909091
790000,apartment,exterior,2,110.0,True,False,Recoletos,Salamanca,7181.818181818182
1499000,apartment,exterior,5,267.0,True,True,Lista,Salamanca,5614.232209737827
790000,apartment,exterior,3,220.0,False,False,Goya,Salamanca,3590.909090909091
625000,apartment,exterior,1,76.0,True,False,Recoletos,Salamanca,8223.684210526315
1850000,apartment,exterior,4,319.0,True,True,Goya,Salamanca,5799.373040752351
499000,apartment,exterior,1,64.0,True,False,Goya,Salamanca,7796.875
650000,apartment,exterior,3,109.0,True,False,Lista,Salamanca,5963.302752293578
570000,apartment,interior,2,75.0,True,False,Lista,Salamanca,7600.0
430500,apartment,exterior,4,94.0,False,False,Guindalera,Salamanca,4579.787234042553
590000,apartment,interior,2,60.0,True,False,Goya,Salamanca,9833.333333333334
557500,apartment,exterior,4,98.0,True,False,Goya,Salamanca,5688.775510204082
1150000,apartment,exterior,6,204.0,True,False,Recoletos,Salamanca,5637.254901960784
460000,apartment,interior,2,75.0,True,False,Goya,Salamanca,6133.333333333333
450000,apartment,interior,1,60.0,True,False,Goya,Salamanca,7500.0
815000,apartment,exterior,3,94.0,True,True,Goya,Salamanca,8670.212765957447
2555000,apartment,exterior,4,365.0,True,False,Castellana,Salamanca,7000.0
885000,apartment,exterior,5,180.0,True,True,Guindalera,Salamanca,4916.666666666667
610000,apartment,interior,3,98.0,True,False,Lista,Salamanca,6224.489795918367
950000,apartment,exterior,3,143.0,True,False,Castellana,Salamanca,6643.356643356643
299000,apartment,exterior,2,82.0,False,False,Guindalera,Salamanca,3646.3414634146343
1650000,apartment,exterior,4,250.0,True,False,Castellana,Salamanca,6600.0
585000,apartment,exterior,2,79.0,True,False,Lista,Salamanca,7405.06329113924
2700000,apartment,exterior,4,288.0,True,False,Lista,Salamanca,9375.0
260000,apartment,exterior,1,52.0,False,False,Recoletos,Salamanca,5000.0
595000,apartment,interior,2,106.0,True,False,Lista,Salamanca,5613.207547169812
7500000,apartment,exterior,5,688.0,True,True,Castellana,Salamanca,10901.162790697674
1590000,apartment,exterior,3,173.0,True,False,Recoletos,Salamanca,9190.751445086706
1350000,apartment,exterior,3,150.0,True,False,Recoletos,Salamanca,9000.0
1450000,apartment,exterior,1,147.0,True,False,Recoletos,Salamanca,9863.945578231293
649000,apartment,exterior,3,104.0,True,False,Guindalera,Salamanca,6240.384615384615
390000,apartment,interior,2,72.0,True,False,Fuente del Berro,Salamanca,5416.666666666667
995000,apartment,exterior,3,190.0,True,True,Guindalera,Salamanca,5236.8421052631575
735100,apartment,interior,2,96.0,True,False,Recoletos,Salamanca,7657.291666666667
640000,apartment,exterior,4,127.0,True,False,Guindalera,Salamanca,5039.370078740158
1150000,apartment,exterior,6,214.0,False,False,Recoletos,Salamanca,5373.8317757009345
250000,apartment,exterior,1,45.0,True,False,Lista,Salamanca,5555.555555555556
560999,apartment,interior,1,70.0,True,False,Castellana,Salamanca,8014.271428571428
660000,apartment,exterior,4,117.0,True,False,Lista,Salamanca,5641.025641025641
1290000,apartment,exterior,4,168.0,True,False,Lista,Salamanca,7678.571428571428
1795000,apartment,exterior,4,199.0,True,False,Lista,Salamanca,9020.100502512563
439000,apartment,exterior,4,103.0,True,False,Guindalera,Salamanca,4262.135922330097
638900,apartment,interior,4,122.0,True,True,Lista,Salamanca,5236.88524590164
1925000,apartment,exterior,6,354.0,True,True,Goya,Salamanca,5437.853107344633
599000,apartment,interior,3,120.0,True,False,Guindalera,Salamanca,4991.666666666667
2290000,apartment,interior,3,255.0,True,True,Recoletos,Salamanca,8980.392156862745
585000,apartment,interior,4,140.0,True,False,Goya,Salamanca,4178.571428571428
299000,apartment,interior,1,75.0,True,False,Goya,Salamanca,3986.6666666666665
925000,apartment,exterior,2,127.0,True,True,Lista,Salamanca,7283.464566929134
418000,apartment,exterior,2,99.0,True,False,Guindalera,Salamanca,4222.222222222223
1620000,apartment,exterior,3,228.0,True,True,Goya,Salamanca,7105.263157894737
2200000,apartment,exterior,2,247.0,True,True,Recoletos,Salamanca,8906.882591093117
1890000,apartment,exterior,3,176.0,True,False,Goya,Salamanca,10738.636363636364
1200000,apartment,exterior,3,157.0,True,False,Castellana,Salamanca,7643.3121019108285
530000,apartment,exterior,2,70.0,True,True,Castellana,Salamanca,7571.428571428572
2950000,apartment,exterior,5,380.0,True,True,Castellana,Salamanca,7763.1578947368425
1075000,apartment,exterior,2,150.0,True,False,Goya,Salamanca,7166.666666666667
557500,apartment,interior,4,94.0,True,False,Goya,Salamanca,5930.851063829788
478000,apartment,interior,2,84.0,False,False,Castellana,Salamanca,5690.476190476191
370000,apartment,exterior,2,105.0,True,False,Guindalera,Salamanca,3523.809523809524
448700,apartment,interior,4,91.0,True,False,Goya,Salamanca,4930.7692307692305
800000,apartment,exterior,3,135.0,True,True,Goya,Salamanca,5925.925925925926
290000,apartment,exterior,1,32.0,True,False,Lista,Salamanca,9062.5
250000,apartment,exterior,2,36.0,True,False,Goya,Salamanca,6944.444444444444
410000,apartment,exterior,2,60.0,True,False,Lista,Salamanca,6833.333333333333
495000,apartment,interior,3,115.0,True,False,Guindalera,Salamanca,4304.347826086957
1590000,apartment,exterior,2,146.0,False,False,Recoletos,Salamanca,10890.410958904109
990000,apartment,exterior,2,134.0,True,False,Goya,Salamanca,7388.059701492537
520000,apartment,exterior,3,90.0,True,False,Fuente del Berro,Salamanca,5777.777777777777
890000,apartment,exterior,3,140.0,True,False,Goya,Salamanca,6357.142857142857
330000,apartment,exterior,1,65.0,True,False,Lista,Salamanca,5076.923076923077
1650000,apartment,exterior,4,249.0,True,False,Lista,Salamanca,6626.506024096386
1800000,apartment,exterior,5,242.0,True,True,Recoletos,Salamanca,7438.01652892562
735100,apartment,exterior,2,72.0,False,False,Recoletos,Salamanca,10209.722222222223
1150000,apartment,exterior,6,205.0,False,False,Recoletos,Salamanca,5609.756097560976
735100,apartment,exterior,2,71.0,False,False,Recoletos,Salamanca,10353.521126760563
699000,apartment,exterior,3,94.0,True,False,Castellana,Salamanca,7436.170212765957
355000,apartment,exterior,2,60.0,True,False,Guindalera,Salamanca,5916.666666666667
478000,apartment,exterior,2,125.0,False,False,Guindalera,Salamanca,3824.0
330000,apartment,interior,2,73.0,True,False,Guindalera,Salamanca,4520.54794520548
580000,apartment,exterior,2,91.0,True,False,Lista,Salamanca,6373.626373626374
1100000,apartment,interior,4,198.0,True,False,Castellana,Salamanca,5555.555555555556
585000,apartment,exterior,2,89.0,True,False,Goya,Salamanca,6573.033707865168
639000,apartment,exterior,2,110.0,True,False,Lista,Salamanca,5809.090909090909
506000,apartment,exterior,1,60.0,True,True,Fuente del Berro,Salamanca,8433.333333333334
450000,apartment,exterior,1,65.0,True,False,Lista,Salamanca,6923.076923076923
1675000,apartment,exterior,3,175.0,True,False,Goya,Salamanca,9571.42857142857
268500,apartment,interior,2,40.0,True,False,Goya,Salamanca,6712.5
997500,apartment,exterior,2,121.0,True,True,Goya,Salamanca,8243.801652892562
639000,house,exterior,5,135.0,False,False,Guindalera,Salamanca,4733.333333333333
800000,apartment,exterior,2,86.0,True,True,Goya,Salamanca,9302.32558139535
670000,apartment,exterior,3,117.0,True,False,Lista,Salamanca,5726.495726495727
289000,apartment,exterior,1,60.0,True,False,Fuente del Berro,Salamanca,4816.666666666667
449000,apartment,interior,3,84.0,False,False,Castellana,Salamanca,5345.238095238095
225000,apartment,exterior,2,36.0,True,False,Fuente del Berro,Salamanca,6250.0
370000,apartment,exterior,2,63.0,True,False,Guindalera,Salamanca,5873.015873015873
259000,apartment,exterior,2,48.0,True,False,Guindalera,Salamanca,5395.833333333333
375000,apartment,exterior,3,54.0,True,False,Goya,Salamanca,6944.444444444444
195000,apartment,exterior,1,36.0,True,False,Fuente del Berro,Salamanca,5416.666666666667
195000,apartment,exterior,2,40.0,False,False,Fuente del Berro,Salamanca,4875.0
735100,apartment,exterior,2,77.0,False,False,Recoletos,Salamanca,9546.753246753247
4500000,apartment,exterior,5,654.0,True,False,Recoletos,Salamanca,6880.733944954129
225000,apartment,interior,1,35.0,True,False,Goya,Salamanca,6428.571428571428
2200000,apartment,exterior,4,245.0,True,False,Recoletos,Salamanca,8979.591836734693
215000,apartment,interior,1,45.0,False,False,Fuente del Berro,Salamanca,4777.777777777777
